Species,Longitude,Latitude,Station,Date,Tavg,WetBulb,PrecipTotal,AvgSpeed,WnvPresent
CULEX PIPIENS/RESTUANS,-87.64997,41.723195000000004,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS,-87.760886,41.907645,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS,-87.69845699999999,41.94983,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS,-87.763416,41.801497999999995,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS,-87.701431,41.906638,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS/RESTUANS,-87.666901,41.868077,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS/RESTUANS,-87.675919,42.006858,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS,-87.666901,41.868077,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS/RESTUANS,-87.72460799999999,41.662014,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS,-87.72460799999999,41.662014,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS,-87.702575,41.958271,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS,-87.700117,41.932094,2.0,2007-09-12,56.0,50.0,0.0,6.0,0
CULEX PIPIENS/RESTUANS,-87.785288,41.923738,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS,-87.726737,41.911823999999996,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS/RESTUANS,-87.703047,41.77166,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS/RESTUANS,-87.736812,41.798697,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS/RESTUANS,-87.599862,41.673408,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS/RESTUANS,-87.605294,41.750498,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS/RESTUANS,-87.728492,41.984809000000006,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS/RESTUANS,-87.632085,41.921965,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS,-87.689778,41.986921,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS,-87.666901,41.868077,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS,-87.72460799999999,41.662014,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS,-87.700117,41.932094,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS,-87.728492,41.984809000000006,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS,-87.731435,41.743402,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS,-87.66805500000001,41.912563,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX PIPIENS/RESTUANS,-87.627096,41.776428,2.0,2013-09-12,73.0,64.0,0.06,9.8,1
CULEX RESTUANS,-87.742302,41.763733,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.654234,41.793818,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.756155,41.904194,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.756155,41.904194,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.72505699999999,41.951865999999995,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.72505699999999,41.951865999999995,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.742302,41.763733,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.742302,41.763733,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.666066,41.98728,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.666066,41.98728,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.666066,41.98728,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.66805500000001,41.912563,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.66805500000001,41.912563,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.654234,41.793818,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.67145699999999,41.947227000000005,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.67145699999999,41.947227000000005,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.60096300000001,41.728495,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.746381,41.925197999999995,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.731435,41.743402,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.731435,41.743402,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.627096,41.776428,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.63359,41.925652,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.707973,41.682587,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.64997,41.723195000000004,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.64997,41.723195000000004,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.629798,41.878114000000004,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.700117,41.932094,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.700117,41.932094,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.716277,41.846075,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.707973,41.682587,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.69181,41.963976,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.69181,41.963976,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.694991,41.857402,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.694991,41.857402,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.701431,41.906638,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.701431,41.906638,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.763416,41.801497999999995,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.689778,41.986921,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.65449100000001,41.891118,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.65449100000001,41.891118,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.65449100000001,41.891118,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.654224,41.867108,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.655232,41.896282,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.655232,41.896282,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.632085,41.921965,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.632085,41.921965,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.666014,41.720848,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.666014,41.720848,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.649642,41.732984,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.689778,41.986921,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.696269,41.868142,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.696269,41.868142,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.696269,41.868142,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.586427,41.778748,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.612922,41.754676,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.612922,41.754676,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.642984,41.803422999999995,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.590773,41.754292,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.778927,41.776156,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.599862,41.673408,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.585413,41.726465000000005,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.546587,41.740641,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.535198,41.680946,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.56566600000001,41.704572,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.56566600000001,41.704572,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.605294,41.750498,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.53869300000001,41.659112,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.562889,41.766202,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.66634300000001,41.822536,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.66214000000001,42.010412,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.60088,41.773215,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.716788,41.899229999999996,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.70373599999999,41.704336,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.679447,41.801179,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.679447,41.801179,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.752411,41.778296999999995,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.752411,41.778296999999995,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.752411,41.778296999999995,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.703047,41.77166,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS,-87.703047,41.77166,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.678649,41.768388,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX RESTUANS,-87.60088,41.773215,2.0,2013-09-12,73.0,64.0,0.06,9.8,0
CULEX PIPIENS/RESTUANS,-87.805059,41.973845000000004,1.0,2011-09-23,55.0,49.0,0.0,7.0,1
CULEX PIPIENS/RESTUANS,-87.800991,41.95469,1.0,2011-09-23,55.0,49.0,0.0,7.0,1
CULEX PIPIENS/RESTUANS,-87.757639,41.964242,1.0,2011-09-23,55.0,49.0,0.0,7.0,1
CULEX RESTUANS,-87.800991,41.95469,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX PIPIENS/RESTUANS,-87.832763,41.944869,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX RESTUANS,-87.832763,41.944869,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX PIPIENS/RESTUANS,-87.807277,42.009876,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX RESTUANS,-87.807277,42.009876,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX PIPIENS/RESTUANS,-87.777189,41.960615999999995,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX SALINARIUS,-87.777189,41.960615999999995,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX PIPIENS/RESTUANS,-87.77792099999999,42.008314,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX RESTUANS,-87.890615,41.974689,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX PIPIENS/RESTUANS,-87.930995,41.957799,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX RESTUANS,-87.930995,41.957799,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX PIPIENS,-87.930995,41.957799,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX RESTUANS,-87.805059,41.973845000000004,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX PIPIENS/RESTUANS,-87.862995,41.992478000000006,1.0,2011-09-23,55.0,49.0,0.0,7.0,0
CULEX PIPIENS/RESTUANS,-87.79518,41.921177,2.0,2007-09-04,79.0,67.0,0.0,5.0,1
CULEX PIPIENS,-87.69181,41.963976,2.0,2007-09-04,79.0,67.0,0.0,5.0,1
CULEX PIPIENS,-87.689778,41.986921,2.0,2007-09-04,79.0,67.0,0.0,5.0,1
CULEX PIPIENS/RESTUANS,-87.689778,41.986921,2.0,2007-09-04,79.0,67.0,0.0,5.0,1
CULEX PIPIENS,-87.679447,41.801179,2.0,2007-09-04,79.0,67.0,0.0,5.0,1
CULEX PIPIENS/RESTUANS,-87.726549,41.82561,2.0,2007-09-04,79.0,67.0,0.0,5.0,1
CULEX PIPIENS,-87.785288,41.923738,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX RESTUANS,-87.66214000000001,42.010412,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.66214000000001,42.010412,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.716788,41.899229999999996,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.716788,41.899229999999996,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.776385,41.942114000000004,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.705085,41.883284,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.705085,41.883284,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.748367,41.962728000000006,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.729384,41.837084999999995,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.726737,41.911823999999996,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.726737,41.911823999999996,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX SALINARIUS,-87.67837800000001,41.823065,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.785288,41.923738,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.674677,41.966986999999996,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.674677,41.966986999999996,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.701431,41.906638,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.701431,41.906638,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.702575,41.958271,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.702575,41.958271,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.667736,41.994469,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX TERRITANS,-87.675919,42.006858,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.730698,41.948167,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.656913,41.846283,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX SALINARIUS,-87.686763,41.843810999999995,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.79518,41.921177,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.696269,41.868142,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.679447,41.801179,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX RESTUANS,-87.679447,41.801179,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX TERRITANS,-87.679447,41.801179,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.71188000000001,41.800737,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.745602,41.759346,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.71188000000001,41.800737,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.752411,41.778296999999995,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX RESTUANS,-87.752411,41.778296999999995,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.752411,41.778296999999995,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX SALINARIUS,-87.752411,41.778296999999995,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.703047,41.77166,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.703047,41.77166,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.745602,41.759346,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.678649,41.768388,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.678649,41.768388,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.797894,41.797616,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.77653199999999,41.781416,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.726549,41.82561,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.728492,41.984809000000006,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.763416,41.801497999999995,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.760886,41.907645,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.61156,41.891126,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX RESTUANS,-87.61156,41.891126,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.61156,41.891126,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX TERRITANS,-87.61156,41.891126,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.68776899999999,42.01743,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.68776899999999,42.01743,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.632085,41.921965,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.69845699999999,41.94983,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.632085,41.921965,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.655232,41.896282,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS,-87.666455,41.9216,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX PIPIENS/RESTUANS,-87.666455,41.9216,2.0,2007-09-04,79.0,67.0,0.0,5.0,0
CULEX RESTUANS,-87.890615,41.974689,1.0,2009-09-03,66.0,59.0,0.0,6.0,1
CULEX RESTUANS,-87.930995,41.957799,1.0,2009-09-03,66.0,59.0,0.0,6.0,0
CULEX PIPIENS/RESTUANS,-87.930995,41.957799,1.0,2009-09-03,66.0,59.0,0.0,6.0,0
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,1.0,2009-09-03,66.0,59.0,0.0,6.0,0
CULEX PIPIENS,-87.890615,41.974689,1.0,2009-09-03,66.0,59.0,0.0,6.0,0
CULEX PIPIENS/RESTUANS,-87.747113,41.991429,1.0,2009-09-03,66.0,59.0,0.0,6.0,0
CULEX PIPIENS/RESTUANS,-87.794896,41.94016,1.0,2009-09-03,66.0,59.0,0.0,6.0,0
CULEX RESTUANS,-87.794896,41.94016,1.0,2009-09-03,66.0,59.0,0.0,6.0,0
CULEX PIPIENS,-87.757639,41.964242,1.0,2013-09-26,63.0,58.0,0.0,4.2,1
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,1.0,2013-09-26,63.0,58.0,0.0,4.2,1
CULEX PIPIENS,-87.777189,41.960615999999995,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS/RESTUANS,-87.757639,41.964242,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS/RESTUANS,-87.77792099999999,42.008314,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS/RESTUANS,-87.747113,41.991429,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS,-87.890615,41.974689,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS/RESTUANS,-87.805059,41.973845000000004,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS,-87.805059,41.973845000000004,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS/RESTUANS,-87.807277,42.009876,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX RESTUANS,-87.862995,41.992478000000006,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS,-87.832763,41.944869,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS/RESTUANS,-87.832763,41.944869,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS/RESTUANS,-87.800991,41.95469,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS,-87.800991,41.95469,1.0,2013-09-26,63.0,58.0,0.0,4.2,0
CULEX PIPIENS/RESTUANS,-87.728492,41.984809000000006,2.0,2011-09-01,84.0,75.0,0.0,6.3,1
CULEX PIPIENS/RESTUANS,-87.800515,41.916265,2.0,2011-09-01,84.0,75.0,0.0,6.3,1
CULEX RESTUANS,-87.763416,41.801497999999995,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.629798,41.878114000000004,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX RESTUANS,-87.629798,41.878114000000004,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.700117,41.932094,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX RESTUANS,-87.700117,41.932094,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX RESTUANS,-87.800515,41.916265,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS,-87.655232,41.896282,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS,-87.65449100000001,41.891118,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX RESTUANS,-87.654224,41.867108,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.655232,41.896282,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS,-87.800515,41.916265,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.69181,41.963976,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.71188000000001,41.800737,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX RESTUANS,-87.726737,41.911823999999996,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.726737,41.911823999999996,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.703047,41.77166,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS,-87.703047,41.77166,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.678649,41.768388,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS,-87.60088,41.773215,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX RESTUANS,-87.785288,41.923738,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX RESTUANS,-87.696269,41.868142,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.785288,41.923738,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.716788,41.899229999999996,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX RESTUANS,-87.716788,41.899229999999996,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.66634300000001,41.822536,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.756155,41.904194,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS,-87.654234,41.793818,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX RESTUANS,-87.731435,41.743402,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.731435,41.743402,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
CULEX PIPIENS/RESTUANS,-87.627096,41.776428,2.0,2011-09-01,84.0,75.0,0.0,6.3,0
